No,Agence,Année,Trimestre,Nom du fournisseur,Numéro de référence,Date du contrat,Devis – numéro,Devis – catégorie,Devis – sous-catégorie,Contrat-début,Contrat-fin,Contrat durée (jours),Valeur du contrat (fin),Valeur du contrat (originale),Extra,Commentaires
981,Élections Canada,2006,4,THE ASSOCIATES GROUP OF COMP.,5-6594,2006-01-06,813,Services d'aide temporaire,,2005-11-30,2006-03-31,121,"11279,94","11279,94",0,
982,Élections Canada,2006,4,HUNT TEMPORARILY YOURS,5-6610,2006-01-10,813,Services d'aide temporaire,,2005-11-30,2006-03-31,121,"18214,34","18214,34",0,
983,Élections Canada,2006,4,HARRINGTON STAFFING SERVICES,5-6619,2006-01-09,813,Services d'aide temporaire,,2005-11-23,2006-03-31,128,"13141,95","13141,95",0,
984,Élections Canada,2006,4,ADECCO,5-6628,2006-01-06,813,Services d'aide temporaire,,2005-11-30,2006-03-31,121,"14650,44","14650,44",0,
985,Élections Canada,2006,4,ADVANTAGE PERSONNEL,5-6635,2006-01-11,813,Services d'aide temporaire,,2005-12-19,2006-03-31,102,"11188,56","11188,56",0,
986,Élections Canada,2006,4,ALLIANCE PERSONNEL INC.,5-6638,2006-01-06,813,Services d'aide temporaire,,2005-11-30,2006-03-31,121,"18028,43","18028,43",0,
987,Élections Canada,2006,4,ALLIANCE PERSONNEL INC.,5-6644,2006-01-06,813,Services d'aide temporaire,,2005-12-19,2006-03-31,102,"11888,34","11888,34",0,
988,Élections Canada,2006,4,CANADA JOB ONE,5-6647,2006-01-09,813,Services d'aide temporaire,,2005-11-30,2006-03-31,121,"17416,39","17416,39",0,
989,Élections Canada,2006,4,HARRINGTON STAFFING SERVICES,5-6656,2006-01-09,813,Services d'aide temporaire,,2005-11-28,2006-03-31,123,"13071,07","13071,07",0,
990,Élections Canada,2006,4,ALLIANCE PERSONNEL INC.,5-6658,2006-01-06,813,Services d'aide temporaire,,2005-12-19,2006-03-31,102,"11888,34","11888,34",0,
991,Élections Canada,2006,4,THE ASSOCIATES GROUP OF COMP.,5-6659,2006-01-06,813,Services d'aide temporaire,,2005-12-19,2006-03-31,102,"11184,29","11184,29",0,
992,Élections Canada,2006,4,ALLIANCE PERSONNEL INC.,5-6665,2006-01-06,813,Services d'aide temporaire,,2005-05-16,2006-03-31,319,"14524,07","14524,07",0,
993,Élections Canada,2006,4,CANADA JOB ONE,5-6673,2006-01-09,813,Services d'aide temporaire,,2005-11-30,2006-03-31,121,"16172,52","16172,52",0,
994,Élections Canada,2006,4,HUNT TEMPORARILY YOURS,5-6680,2006-01-10,813,Services d'aide temporaire,,2005-05-10,2006-03-31,325,"16899,85","16899,85",0,
995,Élections Canada,2006,4,MAXSYS ABORIGINAL SERVICES,5-6681,2006-01-10,813,Services d'aide temporaire,,2005-11-29,2006-03-31,122,"17955,46","17955,46",0,
996,Élections Canada,2006,4,"BERNAIS, JEAN CLAUDE",5-7495,2006-01-06,499,Autres services professionnels non précisés ailleurs,,2005-12-01,2006-03-31,120,"92046,75","92046,75",0,
997,Élections Canada,2006,4,RAYMOND LINCOURT ET ASSOCIÉS,5-7496,2006-01-04,499,Autres services professionnels non précisés ailleurs,,2005-12-01,2006-03-31,120,"80763,6","80763,6",0,
998,Élections Canada,2006,4,"ROY, ROBERT",5-7498,2006-01-04,499,Autres services professionnels non précisés ailleurs,,2005-12-01,2006-03-31,120,"54587,12","54587,12",0,
999,Élections Canada,2006,4,"POTTIER, JOSEPH PAUL",5-7499,2006-01-10,499,Autres services professionnels non précisés ailleurs,,2005-12-01,2006-03-31,120,"80763,6","80763,6",0,
1000,Élections Canada,2006,4,"LEMONDE, PIERRE",5-7500,2006-01-11,499,Autres services professionnels non précisés ailleurs,,2005-12-01,2006-03-31,120,"54587,12","54587,12",0,
1001,Élections Canada,2006,4,"PAYETTE, DENIS",5-7502,2006-01-13,499,Autres services professionnels non précisés ailleurs,,2005-12-01,2006-03-31,120,"54587,12","54587,12",0,
1002,Élections Canada,2006,4,"BÉDARD, PIERRE",5-7503,2006-01-13,499,Autres services professionnels non précisés ailleurs,,2005-12-01,2006-03-31,120,"54587,12","54587,12",0,
1003,Élections Canada,2006,4,"ROBITAILLE, CLAUDE",5-7504,2006-01-10,499,Autres services professionnels non précisés ailleurs,,2005-12-01,2006-03-31,120,"54587,12","54587,12",0,
1004,Élections Canada,2006,4,"GAUDET, ROGER",5-7505,2006-01-10,499,Autres services professionnels non précisés ailleurs,,2005-12-01,2006-03-31,120,"54587,12","54587,12",0,
1005,Élections Canada,2006,4,"SALTZMAN, FRANCES",5-7507,2006-01-04,499,Autres services professionnels non précisés ailleurs,,2005-12-01,2006-03-31,120,"54587,12","54587,12",0,
1006,Élections Canada,2006,4,"GILES, LEONARD NORMAN",5-7510,2006-01-04,499,Autres services professionnels non précisés ailleurs,,2005-12-01,2006-03-31,120,"54587,12","54587,12",0,
1007,Élections Canada,2006,4,"HADDON, ARTHUR JOHN",5-7511,2006-01-10,499,Autres services professionnels non précisés ailleurs,,2005-12-01,2006-03-31,120,"54587,12","54587,12",0,
1008,Élections Canada,2006,4,"VANI, ELIO F.",5-7512,2006-01-13,499,Autres services professionnels non précisés ailleurs,,2005-12-01,2006-03-31,120,"54587,12","54587,12",0,
1009,Élections Canada,2006,4,"DENT, CLARENCE JAMES",5-7514,2006-01-06,499,Autres services professionnels non précisés ailleurs,,2005-12-01,2006-03-31,120,"54587,12","54587,12",0,
1010,Élections Canada,2006,4,"BOLTON, GARY F.",5-7515,2006-01-13,499,Autres services professionnels non précisés ailleurs,,2005-12-01,2006-03-31,120,"54587,12","54587,12",0,
1011,Élections Canada,2006,4,"PRICE, JAMES ALEXANDER",5-7516,2006-01-10,499,Autres services professionnels non précisés ailleurs,,2005-12-01,2006-03-31,120,"54587,12","54587,12",0,
1012,Élections Canada,2006,4,"DOYLE, ANN MARIE",5-7518,2006-01-04,499,Autres services professionnels non précisés ailleurs,,2005-12-01,2006-03-31,120,"54587,12","54587,12",0,
1013,Élections Canada,2006,4,G-WAG INC.,5-7520,2006-01-10,499,Autres services professionnels non précisés ailleurs,,2005-12-01,2006-03-31,120,"54587,12","54587,12",0,
1014,Élections Canada,2006,4,"HOLMES, W.L.",5-7521,2006-01-10,499,Autres services professionnels non précisés ailleurs,,2005-12-01,2006-03-31,120,"54587,12","54587,12",0,
1015,Élections Canada,2006,4,"WASS, ROBERT W.",5-7523,2006-01-10,499,Autres services professionnels non précisés ailleurs,,2005-12-01,2006-03-31,120,"54587,12","54587,12",0,
1016,Élections Canada,2006,4,"WATRICH, VICTOR",5-7524,2006-01-06,499,Autres services professionnels non précisés ailleurs,,2005-12-01,2006-03-31,120,"54587,12","54587,12",0,
1017,Élections Canada,2006,4,"MALINA, GLENDA",5-7525,2006-01-04,499,Autres services professionnels non précisés ailleurs,,2005-12-01,2006-03-31,120,"54587,12","54587,12",0,
1018,Élections Canada,2006,4,ESRI CANADA,5-7603,2006-03-21,670,Équipement d'informatique,appareils et logiciels,2006-01-01,2006-12-31,364,"156895,26","156895,26",0,
1019,Élections Canada,2006,4,SOFTCHOICE CORPORATION,5-7606,2006-02-14,524,Location de logiciel,,2006-04-01,2007-03-31,364,"158365,35","158365,35",0,
1020,Élections Canada,2006,4,NATIONAL ABORIGINAL WOMEN'S ORGANIZATION,5-7651,2006-02-21,321,Services d'imprimerie,,2005-12-26,2006-01-27,32,53500,53500,0,
1021,Élections Canada,2006,4,CAROLL LESAGE CONSULTATIONS,5-7654,2006-01-03,491,Services de conseillers en gestion,,2005-12-30,2006-02-28,60,24824,24824,0,
1022,Élections Canada,2006,4,AMEC EARTH AND ENVIRONMENTAL,5-7660,2006-01-03,472,Conseillers en technologie d'information,,2006-01-09,2006-04-28,109,"33105,8","33105,8",0,
1023,Élections Canada,2006,4,DELTA PRINTING LTD.,5-7661,2006-01-03,321,Services d'imprimerie,,2005-12-26,2006-03-31,95,"16409,52","16409,52",0,
1024,Élections Canada,2006,4,"PRINCE, MICHAEL",5-7674,2006-01-13,492,Contrats de recherche,,2006-01-04,2006-04-28,114,10700,10700,0,
1025,Élections Canada,2006,4,CANADA POST,5-7679,2006-01-04,812,Services d'ordinateurs,,2005-11-28,2006-01-30,63,"49193,25","49193,25",0,
1026,Élections Canada,2006,4,LA MAGNÉTOTHÈQUE,5-7680,2006-01-27,332,Services audio,,2005-12-23,2006-01-31,39,"14760,65","14760,65",0,
1027,Élections Canada,2006,4,"TOSSUTTI, LIVIANNA DR.",5-7681,2006-01-27,492,Contrats de recherche,,2006-01-04,2006-04-28,114,10700,10700,0,
1028,Élections Canada,2006,4,"LADNER, KIERA DR.",5-7682,2006-01-18,492,Contrats de recherche,,2006-01-04,2006-04-28,114,10700,10700,0,
1029,Élections Canada,2006,4,"HOWE, PAUL DR.",5-7685,2006-01-18,492,Contrats de recherche,,2006-01-04,2006-04-28,114,10700,10700,0,
1030,Élections Canada,2006,4,CANADA 25,5-7686,2006-01-17,492,Contrats de recherche,,2006-01-06,2006-04-15,99,32100,32100,0,
1031,Élections Canada,2006,4,BARAN AND BARAN,5-7687,2006-01-06,499,Autres services professionnels non précisés ailleurs,,2005-12-27,2006-01-15,19,19153,19153,0,
1032,Élections Canada,2006,4,SNC - LAVALIN PROFAC INC.,5-7688,2006-01-05,811,Nettoyage d'immeubles à contrat,,2006-01-07,2006-01-29,22,"12672,68","12672,68",0,
1033,Élections Canada,2006,4,FAWCETT FILE AND STORAGE,5-7689,2006-01-05,665,Autres équipements,,2006-01-09,2006-03-31,81,"11160,1","11160,1",0,
1034,Élections Canada,2006,4,SAGE DATA SOLUTION INC.,5-7691,2006-01-05,1228,Logiciels,,2006-01-03,2006-03-31,87,"12987,66","12987,66",0,
1035,Élections Canada,2006,4,EXCEL HUMAN RESOURCES,5-7716,2006-01-09,813,Services d'aide temporaire,,2005-11-28,2006-03-31,123,"39092,09","39092,09",0,
1036,Élections Canada,2006,4,EXCEL HUMAN RESOURCES,5-7717,2006-01-09,813,Services d'aide temporaire,,2005-11-28,2006-03-31,123,"21460,35","21460,35",0,
1037,Élections Canada,2006,4,EXCEL HUMAN RESOURCES,5-7718,2006-01-09,813,Services d'aide temporaire,,2005-11-28,2006-03-31,123,"33123,35","33123,35",0,
1038,Élections Canada,2006,4,EXCEL HUMAN RESOURCES,5-7719,2006-01-09,813,Services d'aide temporaire,,2005-11-28,2006-03-31,123,"34581,22","34581,22",0,
1039,Élections Canada,2006,4,EXCEL HUMAN RESOURCES,5-7720,2006-01-09,813,Services d'aide temporaire,,2005-11-28,2006-03-31,123,"33123,35","33123,35",0,
1040,Élections Canada,2006,4,EXCEL HUMAN RESOURCES,5-7721,2006-01-09,813,Services d'aide temporaire,,2005-11-28,2006-03-31,123,"21460,35","21460,35",0,
1041,Élections Canada,2006,4,EXCEL HUMAN RESOURCES,5-7722,2006-01-09,813,Services d'aide temporaire,,2005-11-28,2006-03-31,123,"21460,35","21460,35",0,
1042,Élections Canada,2006,4,EXCEL HUMAN RESOURCES,5-7723,2006-01-09,813,Services d'aide temporaire,,2005-11-28,2006-03-31,123,"21460,35","21460,35",0,
1043,Élections Canada,2006,4,EXCEL HUMAN RESOURCES,5-7724,2006-01-09,813,Services d'aide temporaire,,2005-11-28,2006-03-31,123,"30568,19","30568,19",0,
1044,Élections Canada,2006,4,EXCEL HUMAN RESOURCES,5-7725,2006-01-09,813,Services d'aide temporaire,,2005-11-28,2006-03-31,123,"21460,35","21460,35",0,
1045,Élections Canada,2006,4,EXCEL HUMAN RESOURCES,5-7726,2006-01-09,813,Services d'aide temporaire,,2005-11-28,2006-03-31,123,"19972,41","19972,41",0,
1046,Élections Canada,2006,4,EXCEL HUMAN RESOURCES,5-7727,2006-01-09,813,Services d'aide temporaire,,2005-11-28,2006-03-31,123,"19972,41","19972,41",0,
1047,Élections Canada,2006,4,DYNAMIC PERSONNEL CONSULTANTS,5-7728,2006-01-09,813,Services d'aide temporaire,,2005-12-12,2006-03-31,109,"14841,76","14841,76",0,
1048,Élections Canada,2006,4,DYNAMIC PERSONNEL CONSULTANTS,5-7729,2006-01-09,813,Services d'aide temporaire,,2005-12-12,2006-03-31,109,"13923,7","13923,7",0,
1049,Élections Canada,2006,4,DYNAMIC PERSONNEL CONSULTANTS,5-7731,2006-01-09,813,Services d'aide temporaire,,2005-12-12,2006-03-31,109,"11333,65","11333,65",0,
1050,Élections Canada,2006,4,DYNAMIC PERSONNEL CONSULTANTS,5-7732,2006-01-09,813,Services d'aide temporaire,,2005-12-12,2006-03-31,109,"11333,65","11333,65",0,
1051,Élections Canada,2006,4,DYNAMIC PERSONNEL CONSULTANTS,5-7733,2006-01-09,813,Services d'aide temporaire,,2005-11-23,2006-03-31,128,"12658,1","12658,1",0,
1052,Élections Canada,2006,4,DYNAMIC PERSONNEL CONSULTANTS,5-7734,2006-01-09,813,Services d'aide temporaire,,2005-12-12,2006-03-31,109,"11333,65","11333,65",0,
1053,Élections Canada,2006,4,DYNAMIC PERSONNEL CONSULTANTS,5-7735,2006-01-09,813,Services d'aide temporaire,,2005-11-23,2006-03-31,128,"12658,1","12658,1",0,
1054,Élections Canada,2006,4,HARRINGTON STAFFING SERVICES,5-7738,2006-01-09,813,Services d'aide temporaire,,2005-11-26,2006-03-31,125,"12658,1","12658,1",0,
1055,Élections Canada,2006,4,HARRINGTON STAFFING SERVICES,5-7740,2006-01-09,813,Services d'aide temporaire,,2005-11-23,2006-03-31,128,"12658,1","12658,1",0,
1056,Élections Canada,2006,4,HARRINGTON STAFFING SERVICES,5-7742,2006-01-09,813,Services d'aide temporaire,,2005-11-23,2006-03-31,128,"12658,1","12658,1",0,
1057,Élections Canada,2006,4,HARRINGTON STAFFING SERVICES,5-7743,2006-01-09,813,Services d'aide temporaire,,2005-11-23,2006-03-31,128,"12658,1","12658,1",0,
1058,Élections Canada,2006,4,DYNAMIC PERSONNEL CONSULTANTS,5-7744,2006-01-09,813,Services d'aide temporaire,,2005-11-23,2006-03-31,128,"12658,1","12658,1",0,
1059,Élections Canada,2006,4,DYNAMIC PERSONNEL CONSULTANTS,5-7745,2006-01-09,813,Services d'aide temporaire,,2005-11-28,2006-03-31,123,"30568,19","30568,19",0,
1060,Élections Canada,2006,4,HARRINGTON STAFFING SERVICES,5-7746,2006-01-09,813,Services d'aide temporaire,,2005-12-12,2006-03-31,109,"11333,65","11333,65",0,
1061,Élections Canada,2006,4,DYNAMIC PERSONNEL CONSULTANTS,5-7747,2006-01-09,813,Services d'aide temporaire,,2005-11-28,2006-03-31,123,"28824,09","28824,09",0,
1062,Élections Canada,2006,4,DYNAMIC PERSONNEL CONSULTANTS,5-7748,2006-01-09,813,Services d'aide temporaire,,2005-11-28,2006-03-31,123,"30568,19","30568,19",0,
1063,Élections Canada,2006,4,DYNAMIC PERSONNEL CONSULTANTS,5-7750,2006-01-09,813,Services d'aide temporaire,,2005-11-28,2006-03-31,123,"28824,09","28824,09",0,
1064,Élections Canada,2006,4,DYNAMIC PERSONNEL CONSULTANTS,5-7751,2006-01-09,813,Services d'aide temporaire,,2005-11-28,2006-03-31,123,"30568,19","30568,19",0,
1065,Élections Canada,2006,4,DYNAMIC PERSONNEL CONSULTANTS,5-7752,2006-01-09,813,Services d'aide temporaire,,2005-11-28,2006-03-31,123,"30568,19","30568,19",0,
1066,Élections Canada,2006,4,DYNAMIC PERSONNEL CONSULTANTS,5-7753,2006-01-09,813,Services d'aide temporaire,,2005-11-28,2006-03-31,123,"30568,19","30568,19",0,
1067,Élections Canada,2006,4,DYNAMIC PERSONNEL CONSULTANTS,5-7754,2006-01-09,813,Services d'aide temporaire,,2005-11-28,2006-03-31,123,"30568,19","30568,19",0,
1068,Élections Canada,2006,4,DYNAMIC PERSONNEL CONSULTANTS,5-7755,2006-01-09,813,Services d'aide temporaire,,2005-11-28,2006-03-31,123,"30568,19","30568,19",0,
1069,Élections Canada,2006,4,DYNAMIC PERSONNEL CONSULTANTS,5-7756,2006-01-09,813,Services d'aide temporaire,,2005-11-28,2006-03-31,123,"30568,19","30568,19",0,
1070,Élections Canada,2006,4,QUANTUM MANAGEMENT SERVICES,5-7766,2006-01-10,813,Services d'aide temporaire,,2005-11-28,2006-03-31,123,"10527,94","10527,94",0,
1071,Élections Canada,2006,4,IBISKA TELECOM INC.,5-7767,2006-01-10,471,Conseillers en télécommunications,,2006-01-16,2006-03-31,74,"23593,5","23593,5",0,
1072,Élections Canada,2006,4,QUANTUM MANAGEMENT SERVICES,5-7773,2006-01-10,813,Services d'aide temporaire,,2005-11-23,2006-03-31,128,"12658,1","12658,1",0,
1073,Élections Canada,2006,4,QUANTUM MANAGEMENT SERVICES,5-7774,2006-01-10,813,Services d'aide temporaire,,2005-11-23,2006-03-31,128,"12658,1","12658,1",0,
1074,Élections Canada,2006,4,CONEXSYS COMMUNICATIONS LTD.,5-7775,2006-01-23,669,Matériel de télécommunications,,2006-01-18,2007-01-17,364,"71623,57","71623,57",0,
1075,Élections Canada,2006,4,SUN MEDIA CORPORATION,5-7778,2006-02-09,670,Équipement d'informatique,appareils et logiciels,2006-02-11,2009-02-10,1095,"11429,74","11429,74",0,
1076,Élections Canada,2006,4,SIMON FRASER UNIVERSITY,5-7782,2006-01-23,499,Autres services professionnels non précisés ailleurs,,2006-01-10,2006-02-06,27,10700,10700,0,
1077,Élections Canada,2006,4,NATIONAL PRINTERS,5-7786,2006-01-11,321,Services d'imprimerie,,2006-01-19,2006-03-31,71,"10785,6","10785,6",0,
1078,Élections Canada,2006,4,ADVANTAGE PERSONNEL,5-7794,2006-01-12,813,Services d'aide temporaire,,2005-11-30,2006-03-31,121,"15896,35","15896,35",0,
1079,Élections Canada,2006,4,CANADA POST,5-7797,2006-01-13,491,Services de conseillers en gestion,,2005-12-26,2006-03-31,95,90950,90950,0,
1080,Élections Canada,2006,4,CONGRESS OF ABORIGINAL PEOPLES,5-7802,2006-01-18,499,Autres services professionnels non précisés ailleurs,,2006-01-16,2006-03-31,74,10700,10700,0,
1081,Élections Canada,2006,4,TRI-CO PRINTING INC.,5-7806,2006-01-16,321,Services d'imprimerie,,2006-01-16,2006-03-31,74,"13396,4","13396,4",0,
1082,Élections Canada,2006,4,AMBREMONT MANAGEMENT,5-7807,2006-01-20,491,Services de conseillers en gestion,,2006-01-16,2006-02-28,43,22470,22470,0,
1083,Élections Canada,2006,4,1270380 ONTARIO LTD.,5-7808,2006-01-23,491,Services de conseillers en gestion,,2006-01-25,2007-06-30,521,88275,88275,0,
1084,Élections Canada,2006,4,CANADA POST,5-7819,2006-01-20,499,Autres services professionnels non précisés ailleurs,,2005-12-18,2006-03-31,103,"23818,41","23818,41",0,
1085,Élections Canada,2006,4,TERAMACH TECHNOLOGIES INC.,5-7829,2006-03-01,1226,"Matériel d'ordinateurs gros/médium, ordinateur principal, mini",,2006-01-26,2006-03-31,64,185645,185645,0,
1086,Élections Canada,2006,4,NORTEL NETWORKS,5-7833,2006-02-07,1226,"Matériel d'ordinateurs gros/médium, ordinateur principal, mini",,2006-01-26,2006-03-31,64,"78626,81","78626,81",0,
1087,Élections Canada,2006,4,HEWLETT PACKARD,5-7843,2006-03-10,670,Équipement d'informatique,appareils et logiciels,2006-04-01,2007-03-31,364,"205116,28","205116,28",0,
1088,Élections Canada,2006,4,ROBERT HALF CANADA INC.,5-7846,2006-02-01,401,Services de comptabilité et de vérification,,2006-01-23,2006-02-10,18,"12278,25","12278,25",0,
1089,Élections Canada,2006,4,CHRISTIANE PICARD,5-7853,2006-02-06,351,Autres services de communication non spécifiés ailleurs,,2006-02-02,2006-03-31,57,"24636,75","24636,75",0,
1090,Élections Canada,2006,4,ROWANWOOD CONSULTING INC.,5-7854,2006-02-06,351,Autres services de communication non spécifiés ailleurs,,2006-02-02,2006-03-31,57,"24995,2","24995,2",0,
1091,Élections Canada,2006,4,DECIMA RESEARCH INC.,5-7856,2006-02-16,491,Services de conseillers en gestion,,2006-02-16,2006-03-31,43,"63921,8","63921,8",0,
1092,Élections Canada,2006,4,HUNT TEMPORARILY YOURS,5-7858,2006-02-06,351,Autres services de communication non spécifiés ailleurs,,2006-02-07,2006-04-07,59,"20993,4","20993,4",0,
1093,Élections Canada,2006,4,BUNTIN REID,5-7862,2006-02-22,321,Services d'imprimerie,,2006-01-18,2006-03-31,72,268998,268998,0,
1094,Élections Canada,2006,4,HEWLETT PACKARD,5-7872,2006-03-30,670,Équipement d'informatique,appareils et logiciels,2006-04-01,2007-03-31,364,"124317,39","124317,39",0,
1095,Élections Canada,2006,4,CENTRE DE FORMATION CARON,5-7873,2006-02-15,447,"Frais d'enseignement et frais de participation à  des cours comprenant les séminaires, non spécifiés ailleurs",,2006-02-09,2006-06-02,113,"11684,4","11684,4",0,
1096,Élections Canada,2006,4,BELL CANADA,5-7894,2006-02-28,491,Services de conseillers en gestion,,2006-01-26,2006-02-13,18,"73491,39","73491,39",0,
1097,Élections Canada,2006,4,ST. JOSEPH DIGITAL SOLUTIONS,5-7895,2006-02-22,321,Services d'imprimerie,,2006-02-13,2009-03-31,1142,"184767,6","184767,6",0,
1098,Élections Canada,2006,4,ALBRYDEV,5-7904,2006-02-22,491,Services de conseillers en gestion,,2006-02-20,2006-05-19,88,24717,24717,0,
1099,Élections Canada,2006,4,HAY GROUP LIMITED,5-7906,2006-02-28,491,Services de conseillers en gestion,,2006-02-20,2006-06-30,130,20544,20544,0,
1100,Élections Canada,2006,4,HAY GROUP LIMITED,5-7909,2006-02-28,491,Services de conseillers en gestion,,2006-02-20,2006-06-30,130,23112,23112,0,
1101,Élections Canada,2006,4,INTÉLÉC GÉOMATIQUE INC.,5-7917,2006-02-23,472,Conseillers en technologie d'information,,2006-02-17,2006-05-31,103,"37861,95","37861,95",0,
1102,Élections Canada,2006,4,COGNOS,5-7918,2006-03-24,670,Équipement d'informatique,appareils et logiciels,2006-04-01,2007-03-31,364,"33257,1","33257,1",0,
